,start station id,start station latitude,start station longitude,start station name
461,3330,40.6725058,-74.00494695,Henry St & Bay St
462,3331,40.8013434,-73.9711457439,Riverside Dr & W 104 St
463,3332,40.68199044270703,-73.99079024791718,Degraw St & Hoyt St
464,3333,40.6747055,-74.0075572,Columbia St & Lorraine St
465,3335,40.6772744,-73.98282002,Union St & 4 Ave
466,3336,40.787801,-73.953559,E 97 St & Madison Ave
467,3337,40.67363551341504,-74.01195555925369,Dwight St & Van Dyke St
468,3338,40.7862586,-73.94552579,2 Ave & E 99 St
469,3339,40.6765304,-73.97846879,Berkeley Pl & 6 Ave
470,3340,40.6753274,-74.0100698,Wolcott St & Dwight St
471,3341,40.795346,-73.96186,Central Park West & W 102 St
472,3342,40.6777748,-74.0094613,Pioneer St & Richards St
473,3343,40.7997568,-73.9621128676,W 107 St & Columbus Ave
474,3344,40.679043,-74.011169,Pioneer St & Van Brunt St
475,3345,40.78948541553215,-73.95242929458618,Madison Ave & E 99 St
476,3346,40.675146838709786,-73.97523209452629,Berkeley Pl & 7 Ave
477,3347,40.6773429,-74.01275056,Van Brunt St & Wolcott St
478,3348,40.677236,-74.015665,Coffey St & Conover St
479,3349,40.6729679,-73.97087984,Grand Army Plaza & Plaza St West
480,3350,40.7973721,-73.97041192,W 100 St & Broadway
481,3351,40.7869946,-73.94164802,E 102 St & 1 Ave
482,3352,40.67267243410948,-74.0087952464819,Sigourney St & Columbia St
483,3354,40.668132,-73.97363831,3 St & Prospect Park West
484,3355,40.76800889305947,-73.96845281124115,E 66 St & Madison Ave
485,3356,40.7746671,-73.98470567,Amsterdam Ave & W 66 St
486,3357,40.8008363,-73.9664492472,W 106 St & Amsterdam Ave
487,3358,40.6711978,-73.97484126,Garfield Pl & 8 Ave
488,3359,40.7691572,-73.96703464,E 68 St & Madison Ave
489,3360,40.7829391,-73.9786517,Amsterdam Ave & W 79 St
490,3361,40.6740886,-73.9787282,Carroll St & 6 Ave
491,3362,40.7781314,-73.96069399,Madison Ave & E 82 St
492,3363,40.7904828,-73.95033068,E 102 St & Park Ave
493,3364,40.6751622,-73.9814832,Carroll St & 5 Ave
494,3365,40.6703837,-73.97839676,3 St & 7 Ave
495,3366,40.8021174,-73.9681805305,West End Ave & W 107 St
496,3367,40.7922553,-73.95249933,5 Ave & E 103 St
497,3368,40.6728155,-73.98352355,5 Ave & 3 St
498,3369,40.7724607,-73.9468208,E 82 St & East End Ave
499,3370,40.7727966,-73.95577801,E 78 St & 2 Ave
500,3372,40.7689738,-73.95482273,E 74 St & 1 Ave
501,3373,40.6750705,-73.98775226,3 St & 3 Ave
502,3374,40.799484,-73.955613,Central Park North & Adam Clayton Powell Blvd
503,3375,40.7699426,-73.96060712,3 Ave & E 72 St
504,3376,40.76471851944339,-73.96222069859505,E 65 St & 2 Ave
505,3377,40.6786115,-73.99037292,Carroll St & Bond St
506,3378,40.773763,-73.96222088,E 76 St & Park Ave
507,3379,40.7903051,-73.94755757,E 103 St & Lexington Ave
508,3381,40.6777287,-73.99364123,3 St & Hoyt St
509,3382,40.680611,-73.99475825,Carroll St & Smith St
510,3383,40.804213,-73.96699104,Cathedral Pkwy & Broadway
511,3384,40.6787242,-73.99599099,Smith St & 3 St
512,3386,40.6809591,-73.99905709,1 Pl & Clinton St
513,3387,40.7934337,-73.94945003,E 106 St & Madison Ave
514,3388,40.6828003,-73.99990419,President St & Henry St
515,3389,40.6830456,-74.00348559,Carroll St & Columbia St
516,3390,40.79329668,-73.9432083,E 109 St & 3 Ave
517,3391,40.7892529,-73.93956237,E 106 St & 1 Ave
518,3392,40.6812117,-74.00860912,Commerce St & Van Brunt St
519,3393,40.6794327,-74.00785041,Richards St & Delavan St
520,3394,40.6769993,-74.00647134,Columbia St & W 9 St
521,3395,40.6763744,-74.00324957,Henry St & W 9 St
522,3396,40.6783563,-74.00014502,Clinton St & 4 Place
523,3397,40.6763947,-73.99869893,Court St & Nelson St
524,3398,40.6746957,-73.99785768,Smith St & 9 St
525,3399,40.67260298150126,-73.98983001708984,7 St & 3 Ave
526,3400,40.7961535,-73.94782145,E 110 St & Madison Ave
527,3402,40.6902375,-73.99203074,Court St & State St
528,3403,40.6705135,-73.98876585,4 Ave & 9 St
529,3404,40.6704922,-73.98541675,7 St & 5 Ave
530,3405,40.6704836,-73.98208968,5 St & 6 Ave
531,3407,40.67909799721684,-73.98765474557877,Union St & Nevins St
532,3408,40.6881529,-73.99520919,Congress St & Clinton St
533,3409,40.6867443,-73.99063168,Bergen St & Smith St
534,3410,40.6864442,-73.98759104,Dean St & Hoyt St
535,3411,40.6849668,-73.98620772,Bond St & Bergen St
536,3412,40.6853761,-73.98302136,Pacific St & Nevins St
537,3414,40.680944723477296,-73.97567331790923,Bergen St & Flatbush Ave
538,3415,40.6793307,-73.97519523,Prospect Pl & 6 Ave
539,3416,40.6776147,-73.97324283,7 Ave & Park Pl
540,3417,40.6795766,-73.97854971,Baltic St & 5 Ave
541,3418,40.6750207,-73.97111473,Plaza St West & Flatbush Ave
542,3419,40.6792788,-73.98154004,Douglass St & 4 Ave
543,3420,40.6802133,-73.98432695,Douglass St & 3 Ave
544,3421,40.6843549,-73.98901629,Hoyt St & Warren St
545,3422,40.6859296,-74.00242364,Columbia St & Degraw St
546,3423,40.6610633719006,-73.97945255041122,West Drive & Prospect Park West
547,3424,40.791976,-73.945993,E 106 St & Lexington Ave
548,3425,40.7892105,-73.94370784,2 Ave & E 104 St
549,3429,40.68506807308177,-73.97790759801863,Hanson Pl & Ashland Pl
550,3430,40.71907891179564,-73.94223690032959,Richardson St & N Henry St
551,3435,40.718822,-73.99596,Grand St & Elizabeth St
552,3437,40.79313480986663,-73.97700369358063,Riverside Dr & W 91 St
553,3440,40.69241829257847,-73.98949474096298,Fulton St & Adams St
554,3443,40.76132983124814,-73.97982001304626,W 52 St & 6 Ave
555,3452,40.71915571696044,-73.94885390996933,Bayard St & Leonard St
556,3453,40.71335226222875,-73.9491033554077,Devoe St & Lorimer St
557,3454,40.7103685423523,-73.94705951213837,Leonard St & Maujer St
558,3456,40.71638031973561,-73.94821286201477,Jackson St & Leonard St
559,3457,40.76302594280519,-73.97209525108337,E 58 St & Madison Ave
560,3461,40.71485150526252,-74.01122331619263,Murray St & Greenwich St
561,3463,40.735367055605394,-73.98797392845154,E 16 St & Irving Pl
562,3467,40.72494672359416,-74.00165855884552,W Broadway & Spring St
563,3469,40.73181401720966,-73.95995020866394,India St & West St
564,3472,40.74275382865903,-74.00747358798981,W 15 St & 10 Ave
565,3477,40.65539977447831,-74.01062786579132,39 St & 2 Ave
566,3478,40.65708866668485,-74.00870203971863,2 Ave & 36 St
567,3486,40.688417427540834,-73.98451656103134,Schermerhorn St & Bond St
568,3490,40.796879,-73.937261,E 116 St & 2 Ave
569,3491,40.79747,-73.93504,E 118 St & 1 Ave
570,3492,40.8005385,-73.9419949,E 118 St & Park Ave
571,3493,40.799139,-73.9389152,E 118 St & 3 Ave
572,3494,40.797911,-73.9423,E 115 St & Lexington Ave
573,3495,40.7945663,-73.9362541,E 114 St & 1 Ave
574,3496,40.7923272,-73.9383,1 Ave & E 110 St
575,3497,40.7949879,-73.9333349,Pleasant Ave & E 116 St
576,3498,40.7974772,-73.9311847,Pleasant Ave & E 120 St
577,3499,40.8006721,-73.9349,2 Ave & E 122 St
578,3500,40.7989445,-73.944846,E 115 St & Madison Ave
579,3501,40.8014866,-73.9442507,E 118 St & Madison Ave
580,3502,40.7954121,-73.9441232,Lexington Ave & E 111 St
581,3503,40.80295,-73.942954,Madison Ave & E 120 St
582,3504,40.8029263,-73.9379,E 123 St & Lexington Ave
583,3505,40.805726,-73.936322,Lexington Ave & E 127 St
584,3506,40.8013066,-73.9398167,Lexington Ave & E 120 St
585,3507,40.8045555,-73.9396861,Park Ave & E 124 St
586,3508,40.809725,-73.953149,St Nicholas Ave & Manhattan Ave
587,3509,40.8011939,-73.9500739,Lenox Ave & W 115 St
588,3510,40.8078316,-73.949373,Adam Clayton Powell Blvd & W 123 St
589,3511,40.802535,-73.9532423,Adam Clayton Powell Blvd & W 115 St
590,3513,40.774645,-73.923706,21 St & Hoyt Ave S
591,3514,40.7767,-73.927631,Astoria Park S & Shore Blvd
592,3515,40.774591,-73.918544,24 Ave & 26 St
593,3516,40.7699176,-73.9184057,31 St & Astoria Blvd
594,3517,40.7711528,-73.9170074,31 St & Hoyt Ave N
595,3518,40.808442,-73.9452087,Lenox Ave & W 126 St
596,3520,40.804372,-73.951475,Adam Clayton Powell Blvd & W 118 St
597,3521,40.7987859,-73.9523,Lenox Ave & W 111 St
598,3522,40.7701477,-73.9120938,37 St & 24 Ave
599,3523,40.7729,-73.916142,24 Ave & 29 St
600,3524,40.7774552,-73.9225403,19 St & 24 Ave
601,3525,40.776165,-73.9153175,23 Ave & 27 St
602,3526,40.7747878,-73.9125551,31 St & 23 Ave
603,3527,40.80698,-73.941747,5 Ave & E 126 St
604,3528,40.7713937,-73.9077436,Steinway St & 23 Ave
605,3529,40.8107922,-73.9430681,Lenox Ave & W 130 St
606,3530,40.7787185,-73.9145645,Crescent St & Ditmars Blvd
607,3531,40.8125511,-73.9492286,Frederick Douglass Blvd & W 129 St
608,3532,40.78145,-73.9183302,Ditmars Blvd & 19 St
609,3533,40.8114323,-73.9518776,St. Nicholas Ave & W 126 St
610,3534,40.805159,-73.954692,Frederick Douglass Blvd & W 117 St
611,3535,40.804038,-73.945925,Mt Morris Park W & W 120 St
612,3536,40.8082,-73.9641,W 116 St & Broadway
613,3537,40.6809741,-73.9710097,Carlton Ave & Dean St
614,3538,40.802692,-73.96295,W 110 St & Amsterdam Ave
615,3539,40.8067581,-73.9607082,W 116 St & Amsterdam Ave
616,3540,40.81,-73.9551508,Morningside Ave & W 123 St
617,3541,40.813358,-73.956461,Amsterdam Ave & W 125 St
618,3542,40.8086249,-73.9596214,Amsterdam Ave & W 119 St
619,3543,40.81028506306003,-73.95736455917358,Morningside Dr & Amsterdam Ave
620,3544,40.6804836,-73.9646795,Underhill Ave & Pacific St
621,3545,40.8120562,-73.9612547,Broadway & W 122 St
622,3546,40.6791944,-73.9587903,Pacific St & Classon Ave
623,3547,40.8143256,-73.9590255,Broadway & Moylan Pl
624,3549,40.678045,-73.962408,Grand Ave & Bergen St
625,3551,40.795508,-73.941606,3 Ave & E 112 St
626,3552,40.805973,-73.964928,W 113 St & Broadway
627,3553,40.801694,-73.957145,Frederick Douglass Blvd & W 112 St
628,3554,40.7552433,-73.9485678,Vernon Blvd & 41 Rd
629,3555,40.751047,-73.93797,28 St & 41 Ave
630,3557,40.75742,-73.945133,40 Ave & 9 St
631,3558,40.6794388,-73.9680438,Bergen St & Vanderbilt Ave
632,3559,40.7576314,-73.9391224,21 St & 38 Ave
633,3561,40.7531106,-73.9279917,37 Ave & 35 St
634,3562,40.6765198,-73.9596082,Classon Ave & St Marks Ave
635,3563,40.757186,-73.932719,28 St & 36 Ave
636,3564,40.7601853,-73.9362726,21 St & 36 Ave
637,3565,40.7614376,-73.9411265,36 Ave & 10 St
638,3566,40.7596276,-73.9321455,Crescent St & 35 Ave
639,3567,40.7627442,-73.9391141,11 St & 35 Ave
640,3568,40.7569332,-73.9262231,34 St & 35 Ave
641,3569,40.6758324,-73.9561677,Franklin Ave & St Marks Ave
642,3570,40.7557327,-73.9236611,35 Ave & 37 St
643,3571,40.676368,-73.952918,Bedford Ave & Bergen St
644,3572,40.756913,-73.921631,34 Ave & 38 St
645,3573,40.7580583,-73.9242751,35 St & 34 Ave
646,3574,40.6769694,-73.96579,Prospect Pl & Underhill Ave
647,3575,40.76108,-73.930562,Crescent St & 34 Ave
648,3576,40.6767,-73.969024,Park Pl & Vanderbilt Ave
649,3577,40.7628138,-73.9342862,34 Ave & 21 St
650,3578,40.6741806,-73.9564947,Park Pl & Franklin Ave
651,3579,40.672695,-73.954131,Sterling Pl & Bedford Ave
652,3580,40.6737236,-73.9631611,St Johns Pl & Washington Ave
653,3581,40.6740123,-73.9671457,Underhill Ave & Lincoln Pl
654,3582,40.6721683,-73.9609,Lincoln Pl & Classon Ave
655,3583,40.6716493,-73.9631145,Eastern Pkwy & Washington Ave
656,3584,40.6707767,-73.9576801,Eastern Pkwy & Franklin Ave
657,3585,40.6691783,-73.9554162,Union St & Bedford Ave
658,3586,40.7638753,-73.9364848,34 Ave & 13 St
659,3587,40.6686744,-73.9618148,Carroll St & Washington Ave
660,3588,40.7671863,-73.9373554,Vernon Blvd & 10 St
661,3589,40.7668,-73.9347774,Broadway & 12 St
662,3590,40.6679411,-73.9588,Carroll St & Franklin Ave
663,3591,40.7659,-73.930819,21 St & 31 Dr
664,3592,40.7633589,-73.9286471,Crescent St & Broadway
665,3593,40.761584,-73.925921,31 St & Broadway
666,3595,40.760339,-73.9222427,35 St & Broadway
667,3596,40.6642406,-73.9574686,Sullivan Pl & Bedford Ave
668,3597,40.7577284,-73.9166368,43 St & Broadway
669,3598,40.7595701,-73.9142678,Newton Rd & 44 St
670,3599,40.66314,-73.9605695,Franklin Ave & Empire Blvd
671,3600,40.7611488,-73.9170071,31 Ave & Steinway St
672,3601,40.6627059,-73.9569115,Sterling St & Bedford Ave
673,3602,40.763154,-73.920827,31 Ave & 34 St
674,3603,40.7647,-73.9240312,31 Ave & 30 St
675,3604,40.6630619,-73.9538746,Rogers Ave & Sterling St
676,3605,40.7658346,-73.9265474,31 Ave & Crescent St
677,3606,40.74252,-73.948852,49 Ave & 21 St
678,3607,40.7682,-73.9322662,31 Ave & 14 St
679,3608,40.7423737,-73.9566,5 St & 51 Ave
680,3609,40.7692475,-73.9354504,Vernon Blvd & 31 Ave
681,3610,40.770845,-73.934171,Vernon Blvd & 30 Rd
682,3611,40.7449067,-73.9534573,Vernon Blvd & 47 Rd
683,3612,40.7703743,-73.9286078,30 Ave & 21 St
684,3613,40.745038,-73.957539,Center Blvd & 48 Ave
685,3614,40.768692,-73.9249574,Crescent St & 30 Ave
686,3615,40.748,-73.9460927,44 Dr & 21 St
687,3616,40.7656251,-73.9136695,Steinway St & 28 Ave
688,3617,40.7671,-73.9169858,28 Ave & 35 St
689,3618,40.7485,-73.941275,27 St & Hunter St
690,3619,40.7713615,-73.9246145,Newtown Ave & 23 St
691,3620,40.7519071,-73.9479119,11 St & 43 Ave
692,3621,40.7739825,-73.9309134,27 Ave & 9 St
693,3622,40.80756,-73.939182,E 128 St & Madison Ave
694,3623,40.8109494,-73.9634,W 120 St & Claremont Ave
695,3628,40.8025566,-73.9490782,Lenox Ave & W 117 St
696,3629,40.80949534777948,-73.94776493310928,Adam Clayton Powell Blvd & W 126 St
697,3630,40.8038654,-73.9559308,Frederick Douglass Blvd & W 115 St
698,3637,40.68323865460341,-73.96599590778351,Fulton St & Waverly Ave
699,3641,40.74286877312112,-73.98918628692627,Broadway & W 25 St
700,3646,40.76315481910373,-73.93985509872437,35 Ave & 10 St
701,3647,40.74128309355993,-73.93725872039794,48 Ave & 30 Pl
702,3648,40.69795031569544,-73.97077560424805,Flushing Ave & Vanderbilt Ave
703,3649,40.814394437915816,-73.95324736833572,W 129 St & Convent Ave
704,3654,40.75186951421875,-73.93349289894103,31 St & Northern Blvd
705,3656,40.72307749068673,-73.98583620786667,E 2 St & Avenue A
706,3658,40.7435337324616,-74.00367558002472,W 18 St & 9 Ave
707,3661,40.666439306870814,-73.9605563879013,Montgomery St & Franklin Ave
708,3664,40.72019521437465,-74.0103006362915,North Moore St & Greenwich St
709,3668,40.7239567849954,-73.94984364509583,Leonard St & Nassau Ave
710,3671,40.77477944895728,-73.95427465438843,E 81 St & 2 Ave
711,3673,40.67759206937376,-73.955637216568,Dean St & Franklin Ave
712,3674,40.70140317257725,-73.98672670125961,Jay St & York St
713,3676,40.6758329439129,-74.01472628116608,Van Brunt St & Van Dyke St
714,3680,40.754120810779256,-73.98025184869766,E 43 St & 5 Ave
715,3681,40.71517767732029,-74.03768330812454,Grand St
716,3686,40.73944820130404,-74.00507032871246,Gansevoort St & Hudson St
717,3687,40.74322681432173,-73.97449783980846,E 33 St & 1 Ave
718,3689,40.79904139288298,-73.96649479866028,W 104 St & Amsterdam Ave
719,3690,40.71334184275907,-74.00935515761375,Park Pl & Church St
720,3691,40.76408932350688,-73.91065120697021,28 Ave & 44 St
721,3693,40.72248188638219,-73.95921930670738,N 11 St & Kent Ave
722,3697,40.77515953434235,-73.98918695747852,W 64 St & Thelonious Monk Circle
723,3699,40.76360467795863,-73.98917958140373,W 50 St & 9 Ave
724,3704,40.7437524099784,-73.94176483154297,47 Ave & Skillman Ave
725,3707,40.741459,-73.983293,Lexington Ave & E 26 St
726,3708,40.735445,-73.99431,W 13 St & 5 Ave
727,3709,40.738046142482766,-73.99642959237099,W 15 St & 6 Ave
728,3711,40.72966729392978,-73.98067966103554,E 13 St & Avenue A
729,3712,40.754691750226016,-73.99740189313889,W 35 St & Dyer Ave
730,3714,40.70684203101325,-73.9544353965357,Division Ave & Hooper St
731,3715,40.71816969454208,-73.95520135760307,Driggs Ave & N 9 St
732,3716,40.7535992020056,-73.93795609474182,40 Ave & Crescent St
733,3718,40.72746420692392,-73.97950418293476,E 11 St & Avenue B
734,3720,40.68461653897949,-73.98721285164356,Wyckoff St & Bond St
735,3721,40.7675487799971,-73.9209334552288,31 St & Newtown Ave
736,3723,40.69531727766904,-73.99015724658966,Cadman Plaza E & Johnson St
737,3724,40.7667405590595,-73.9790689945221,7 Ave & Central Park South
738,3725,40.7687620293096,-73.95840793848038,2 Ave & E 72 St
739,3726,40.74336608027021,-73.95960688591003,Center Blvd & 51 Ave
740,3727,40.71766197083994,-73.94880026578903,Frost St & Meeker Ave
741,3728,40.69535693320225,-73.99344027042389,Pierrepont St & Monroe Pl
742,3731,40.758397,-73.98255,W 47 St & 6 Ave
743,3733,40.730563,-73.973984,Avenue C & E 18 St
744,3734,40.759125,-73.962658,E 58 St &  1 Ave (NW Corner)
745,3735,40.752694,-74.002353,W 30 St & 10 Ave
746,3736,40.727243,-73.976831,E 12 St & Ave C
747,3737,40.720747,-73.986274,Stanton St & Norfolk St
748,3738,40.719383,-73.991479,Delancey St & Eldridge St
749,3739,40.735918,-74.000939,Perry St & Greenwich Ave
750,3740,40.726378,-74.000472,W Broadway & W Houston St
751,3744,40.725864,-73.986389,1 Ave & E 5 St
752,3745,40.75651272984955,-73.92957486212252,36 Ave & 31 St
753,3746,40.724308321602166,-74.00473035871983,6 Ave & Broome St
754,3749,40.7475739589548,-73.9788007736206,Lexington Ave & E 36 St
755,3755,40.69064807082943,-73.95746178925037,DeKalb Ave & Franklin Ave
756,3756,40.704508,-73.9351,White St & Moore St
757,3757,40.710681,-73.93372,Stagg St & Morgan Ave
758,3758,40.702997,-73.92997,George St & Wilson Ave
759,3759,40.70538,-73.92535,Irving Ave & Jefferson St
760,3760,40.705614,-73.92153,Willoughby Ave & Wyckoff Ave
761,3761,40.697842,-73.926241,Cedar St & Myrtle Ave
762,3762,40.677027,-73.9865,3 Ave & Carroll St
763,3763,40.707165,-73.923711,Wyckoff Av & Jefferson St
764,3764,40.705517,-73.93936,Bushwick Ave & McKibbin St
765,3765,40.709897,-73.94008,Bushwick Ave & Stagg St
766,3766,40.715353,-73.93856,Sharon St & Olive St
767,3767,40.71323,-73.93894,Powers St & Olive St
768,3768,40.71019,-73.93734,Waterbury St & Stagg St
769,3769,40.707174,-73.93581,White St & Johnson Ave
770,3770,40.702831,-73.9333,Central Ave & Flushing Ave
771,3771,40.706237,-73.933871,McKibbin St & Bogart St
772,3772,40.713811,-73.93515,Devoe St & Morgan Ave
773,3773,40.70539,-73.92976,Knickerbocker Ave & Thames St
774,3774,40.704425,-73.92836,Knickerbocker Ave & George St
775,3775,40.702013,-73.923769,Suydam St & Knickerbocker Ave
776,3776,40.700003,-73.92834,Central Ave & Starr Street
777,3777,40.699304,-73.923044,Stockholm St & Wilson Ave
778,3778,40.7027,-73.92095,Irving Ave & DeKalb Ave
779,3779,40.704876,-73.919911,Hart St & Wyckoff Ave
780,3780,40.703545,-73.917775,Wyckoff Av & Stanhope St
781,3781,40.698568,-73.918877,Greene Av & Myrtle Av
782,3782,40.698458,-73.997178,Brooklyn Bridge Park - Pier 2
783,3783,40.70838,-74.00495,Cliff St & Fulton St
784,3785,40.75492,-73.98455,W 42 St & 6 Ave
785,3786,40.714193,-73.996732,Division St & Bowery
786,3787,40.69985,-73.97141,Dock 72 Way & Market St
787,3789,40.68186,-73.959432,Fulton St & Irving Pl
788,3790,40.7003,-73.991581,Henry St & Middagh St
789,3793,40.732339777151054,-73.97898383438587,Stuyvesant Walk & 1 Av Loop
790,3795,40.671907,-73.993612,10 St & 2 Ave
791,3798,40.752269,-73.982079,W 40 St & 5 Ave
792,3799,40.74964,-73.98805,6 Ave & W 34 St
793,3803,40.665816,-73.956934,Bedford Ave & Montgomery St
794,3804,40.702461,-73.986842,Front St & Jay St
795,3808,40.752474,-73.939991,24 St & 41 Ave
796,3809,40.763189,-73.978434,W 55 St & 6 Ave
797,3811,40.77485,-73.9342,27 Ave & 3 St
798,3812,40.734814,-73.992085,University Pl & E 14 St
799,3814,40.761573,-73.972628,E 56 St & Madison Ave
800,3815,40.755293,-73.967641,E 51 St & 2 Ave
801,3816,40.71429,-73.93323,Metropolitan Ave & Vandervoort Ave
802,3817,40.71773,-73.94051,Withers St & Kingsland Ave
803,3818,40.72984,-73.94839,Calyer St & Jewel St
804,3819,40.73396,-73.95204,Green St & McGuinness Blvd
805,3820,40.69757,-73.93098,Willoughby Ave & Myrtle Ave
806,3821,40.70106,-73.93318,Evergreen Ave & Noll St
807,3822,40.70076,-73.93641,Bushwick Ave & Forrest St
808,3823,40.70099,-73.93921,Beaver St & Fayette St
809,3824,40.6786,-73.90369,Van Sinderen Ave & Truxton St
810,3825,40.68139,-73.90756,Broadway & Furman Ave
811,3826,40.68458,-73.90925,Moffat St & Bushwick
812,3827,40.68565,-73.91564,Halsey St & Broadway
813,3828,40.68652,-73.91321,Eldert St & Bushwick Ave
814,3829,40.6882,-73.90798,Central Ave & Decatur St
815,3830,40.68858,-73.91227,Halsey St & Evergreen Ave
816,3831,40.68663,-73.9168,Broadway & Hancock St
817,3832,40.69055,-73.91181,Central Ave & Weirfield St
818,3833,40.69122,-73.91693,Madison St & Evergreen Ave
819,3834,40.69467,-73.90663,Irving Ave & Halsey St
820,3835,40.69385,-73.90974,Knickerbocker Ave & Hancock St
821,3836,40.69146,-73.92146,Bushwick Ave & Linden St
822,3837,40.69329,-73.92852,Broadway & Kosciuszko St
823,3838,40.69356,-73.92524,Bushwick Ave & Harman St
824,3839,40.69545,-73.91164,Putnam Ave & Knickerbocker Ave
825,3840,40.69811,-73.90904,Putnam Ave & Wyckoff Ave
826,3841,40.69543,-73.9196,Menahan St & Central Ave
827,3842,40.69502,-73.92825,Bushwick Ave & Dekalb Ave
828,3843,40.69905,-73.91516,Myrtle Ave & Grove St
829,3844,40.69943,-73.91337,Myrtle Ave & Linden St
830,3845,40.70108,-73.9179,Irving Ave & Harman St
831,3846,40.69676,-73.92302,Central Ave & Himrod St
832,3847,40.69671,-73.92807,Cedar St & Evergreen Ave
833,3848,40.69544,-73.93223,Suydam St & Broadway
834,3849,40.70636,-73.91945,Suydam St & St. Nicholas Ave
835,3850,40.70907,-73.92157,Jefferson St & Cypress Ave
836,3851,40.71401,-73.92793,Metropolitan Ave & Stewart Ave
837,3852,40.70869,-73.92587,Stewart Ave & Johnson Ave
838,3853,40.70686,-73.92851,Harrison Pl & Porter Ave
839,3854,40.716657,-73.93637,Morgan Ave & Maspeth Ave
840,3855,40.71882,-73.93948,Frost St & Debevoise Ave
841,3856,40.72577,-73.94173,Kingsland Ave & Nassau Ave
842,3857,40.72158,-73.94546,Engert Ave & McGuinness Blvd
843,3858,40.73124,-73.95161,Kent St & McGuinness Blvd
844,3859,40.72795,-73.95414,Lorimer St & Calyer St
845,3860,40.70166,-73.92754,Wilson Ave & Troutman St
846,3861,40.70113,-73.91422,Menahan St & Wyckoff Ave
847,3862,40.69714,-73.91566,Linden St & Knickerbocker Ave
848,3863,40.69296,-73.91605,Central Ave & Woodbine St
849,3864,40.68929,-73.90951,Central Ave & Covert St
850,3865,40.69081,-73.90448,Knickerbocker Ave & Cooper St
851,3866,40.68906,-73.90506,Wilson Ave & Moffat St
852,3867,40.67945,-73.90474,Somers St & Broadway
853,3868,40.693,-73.90824,Knickerbocker Ave & Halsey St
854,3869,40.692,-73.92617,Van Buren St & Broadway
855,3870,40.697481,-73.935877,Melrose St & Broadway
856,3871,40.68281,-73.90623,Bushwick Ave & Furman Ave
857,3872,40.6972,-73.90674,Hancock St & Wyckoff Ave
858,3873,40.70068,-73.90742,Madison St & Cypress Ave
859,3874,40.70461,-73.91054,Menahan St & Seneca Ave
860,3875,40.6988,-73.9007,Stephen St & Seneca Ave
861,3876,40.69922,-73.89795,Forest Ave & Summerfield St
862,3877,40.70555,-73.90245,Madison St & Forest Ave
863,3878,40.69812,-73.90271,Cypress Ave & George St
864,3879,40.68822,-73.91966,Broadway & Madison St
865,3880,40.7098,-73.91727,Willoughby Ave & Onderdonk Ave
866,3881,40.818299,-73.960405,12 Ave & W 125 St
867,3882,40.69517,-73.90311,Norman St & Wyckoff Ave
868,3883,40.70577,-73.91292,Harman St & Seneca Ave
869,3884,40.69969,-73.9022,Centre St & Seneca Ave
870,3885,40.70413,-73.90737,Onderdonk Ave & Gates Ave
871,3886,40.70553,-73.9096,Menahan St & Onderdonk Ave
872,3887,40.71246,-73.91873,Flushing Ave & Woodward Ave
873,3888,40.70793,-73.91092,Woodward Ave & Harman St
874,3890,40.69047,-73.923511,Grove St & Broadway
875,3891,40.698,-73.9127,Irving Ave & Palmetto St
876,3892,40.75473,-73.93367,38 Ave & 29 St
877,3893,40.68319988172761,-73.91166642308235,Rockaway Ave & Bainbridge St
878,3895,40.70157340873792,-73.90876293182373,Cypress Ave & Palmetto St
879,3896,40.70183,-73.90625,Madison St & Seneca Ave
880,3897,40.70863,-73.91497,Onderdonk Ave & Dekalb Ave
881,3898,40.763954,-73.9646,E 63 St & 3 Ave
882,3899,40.72084,-73.94844,Manhattan Av & Leonard St
883,3900,40.72226,-73.93889,Morgan Ave & Lombardy St
884,3901,40.70998,-73.91116,Stanhope St & Fairview Ave
885,3902,40.70694,-73.90632,Fairview Ave & Linden St
886,3903,40.68989,-73.91458,Jefferson Ave & Evergreen Ave
887,3905,40.732647,-73.99011,4 Ave & E 12 St
888,3907,40.70112,-73.93039,Central Ave & Melrose St
889,3909,40.70408,-73.90408,Madison St & Woodward Ave
890,3910,40.709697,-73.907856,Greene Ave & Grandview Ave
891,3911,40.683426,-73.984275,Wyckoff St & Nevins St
892,3912,40.7903,-73.9597,MTL-AOS-5.1
893,3913,40.699569,-73.979827,Sands St Gate
894,3914,40.783786,-73.981687,West End Ave & W 78 St
895,3916,40.708485,-74.002751,Pearl St & Peck Slip
896,3917,40.69178,-73.97877,Willoughby St & Ashland Pl
897,3918,40.72387,-73.975767,Avenue D & E 8 St
898,3919,40.70437,-74.00637,Wall St & South St
