,startClusterID,endClusterID,num,eLongitude,eLatitude,sLongitude,sLatitude
0,0,0,4.317073170731708,40.6699775,-73.95654815,40.6699775,-73.95654815
1,0,1,1.0,40.75153106043334,-73.9733994875,40.6699775,-73.95654815
2,0,2,1.0,40.72195965098956,-74.00381208572371,40.6699775,-73.95654815
3,0,3,1.0909090909090908,40.7071838,-73.9236062,40.6699775,-73.95654815
4,0,4,1.0,40.79627608,-73.93461494,40.6699775,-73.95654815
5,0,5,1.3888888888888888,40.68074422836932,-73.9770924069773,40.6699775,-73.95654815
6,0,7,1.16,40.71862737649228,-73.9624243645897,40.6699775,-73.95654815
7,0,8,1.0,40.79267001816349,-73.97396097570649,40.6699775,-73.95654815
8,0,9,1.488888888888889,40.69419095520335,-73.99250019334913,40.6699775,-73.95654815
9,0,10,1.3333333333333333,40.74836065617025,-73.99444469590114,40.6699775,-73.95654815
10,0,11,1.1111111111111112,40.69833,-73.91311285714286,40.6699775,-73.95654815
11,0,12,1.1290322580645162,40.701111275,-73.941229575,40.6699775,-73.95654815
12,0,13,1.0,40.77445949842247,-73.95356740491263,40.6699775,-73.95654815
13,0,14,1.0,40.80285156666667,-73.95468301666666,40.6699775,-73.95654815
14,0,15,1.2,40.67587495146559,-74.01303344008396,40.6699775,-73.95654815
15,0,16,1.0,40.746128385,-73.949514275,40.6699775,-73.95654815
16,0,19,1.0,40.77633328094517,-73.98903641849756,40.6699775,-73.95654815
17,0,20,1.1111111111111112,40.73035884691447,-73.99193267210615,40.6699775,-73.95654815
18,0,21,1.125,40.71057688142857,-73.94091546571428,40.6699775,-73.95654815
19,0,22,1.1176470588235294,40.7310259725,-73.95262962125,40.6699775,-73.95654815
20,0,23,1.0,40.71669154,-74.00060730333334,40.6699775,-73.95654815
21,0,24,1.1111111111111112,40.6871859625,-73.97010454,40.6699775,-73.95654815
22,0,25,1.1111111111111112,40.689095,-73.91660999999999,40.6699775,-73.95654815
23,0,26,1.1111111111111112,40.72128509285714,-73.99104692,40.6699775,-73.95654815
24,0,29,1.2,40.70688978166667,-74.007635425,40.6699775,-73.95654815
25,0,30,1.0,40.730484989995176,-73.98046458630608,40.6699775,-73.95654815
26,0,31,1.1578947368421053,40.6829068,-73.9989966225,40.6699775,-73.95654815
27,0,32,1.0,40.733501305,-74.00540697,40.6699775,-73.95654815
28,0,33,1.3076923076923077,40.684574966666666,-73.94330733333334,40.6699775,-73.95654815
29,0,35,1.1372549019607843,40.671207080250205,-73.9906220278483,40.6699775,-73.95654815
30,0,36,1.0,40.76979558798948,-73.96647104775283,40.6699775,-73.95654815
31,0,37,1.0,40.69339428571429,-73.90628571428572,40.6699775,-73.95654815
32,0,38,1.28125,40.71239556076351,-73.95048357292434,40.6699775,-73.95654815
33,0,39,1.509433962264151,40.69337780970047,-73.98435747959681,40.6699775,-73.95654815
34,0,41,1.0,40.763193782193184,-73.98452739397348,40.6699775,-73.95654815
35,0,42,1.0,40.74373580075297,-73.98201816097784,40.6699775,-73.95654815
36,0,43,1.2545454545454546,40.691545586,-73.951273336,40.6699775,-73.95654815
37,0,44,1.0714285714285714,40.692156,-73.92498020000001,40.6699775,-73.95654815
38,0,45,1.0,40.71632048304926,-73.98153764009774,40.6699775,-73.95654815
39,0,46,1.4305555555555556,40.67056754,-73.981861482,40.6699775,-73.95654815
40,0,50,1.2857142857142858,40.72419651288004,-73.94442724330139,40.6699775,-73.95654815
41,0,51,1.0,40.8145097,-73.95928655,40.6699775,-73.95654815
42,0,52,1.2592592592592593,40.656244220581584,-74.00966495275497,40.6699775,-73.95654815
43,0,53,1.0,40.76117596387006,-73.96198403190498,40.6699775,-73.95654815
44,0,54,1.0,40.742993491186645,-73.93609082346597,40.6699775,-73.95654815
45,0,55,1.0,40.70144275,-73.93332,40.6699775,-73.95654815
46,0,56,3.467741935483871,40.67416268,-73.971444872,40.6699775,-73.95654815
47,0,57,1.0,40.70386833333333,-73.90564833333333,40.6699775,-73.95654815
48,0,58,1.0,40.74386954,-74.000665695,40.6699775,-73.95654815
49,0,59,1.037037037037037,40.693774536666666,-73.96725829333333,40.6699775,-73.95654815
50,0,61,1.0,40.75229629840112,-73.94000242894836,40.6699775,-73.95654815
51,0,62,1.3518518518518519,40.68046560766667,-73.95799707973333,40.6699775,-73.95654815
52,0,63,1.0,40.79654828469759,-73.96271224156203,40.6699775,-73.95654815
53,0,64,1.0,40.71482842133693,-74.01226617396773,40.6699775,-73.95654815
54,0,65,1.0,40.68028666666667,-73.90488666666667,40.6699775,-73.95654815
55,0,66,1.0,40.75948243333333,-73.91597056666667,40.6699775,-73.95654815
56,0,68,1.0,40.7518707100445,-73.98002547616339,40.6699775,-73.95654815
57,0,70,1.1428571428571428,40.7161907075,-73.99375759,40.6699775,-73.95654815
58,0,71,1.0,40.759936456,-73.967367548,40.6699775,-73.95654815
59,0,72,1.3548387096774193,40.68015912332065,-73.99173324558265,40.6699775,-73.95654815
60,0,73,1.3076923076923077,40.70132652051545,-73.98885395825192,40.6699775,-73.95654815
61,0,74,1.0,40.77923957080797,-73.9761941018424,40.6699775,-73.95654815
62,0,77,1.0769230769230769,40.72334877409555,-73.95650310667685,40.6699775,-73.95654815
63,0,78,1.3333333333333333,40.70903437025331,-73.95636610413392,40.6699775,-73.95654815
64,0,79,1.0,40.737825258,-73.978815074,40.6699775,-73.95654815
65,0,80,1.2727272727272727,40.71709188011511,-73.94627661956076,40.6699775,-73.95654815
66,0,81,1.3,40.70647844208786,-73.96970791015747,40.6699775,-73.95654815
67,0,82,1.4393939393939394,40.68640194093148,-73.98775783038212,40.6699775,-73.95654815
68,0,83,1.1428571428571428,40.6741196268219,-74.00529918929638,40.6699775,-73.95654815
69,0,85,1.0,40.74361707,-73.953787395,40.6699775,-73.95654815
70,0,86,1.5471698113207548,40.68050609666667,-73.93931323666666,40.6699775,-73.95654815
71,0,87,1.0,40.720959264,-73.978344162,40.6699775,-73.95654815
72,0,88,2.4358974358974357,40.66478072907951,-73.97648897236078,40.6699775,-73.95654815
73,0,89,1.0,40.75031599571429,-73.98782536714286,40.6699775,-73.95654815
74,0,92,1.0,40.77585244,-73.946833932,40.6699775,-73.95654815
75,0,93,1.5789473684210527,40.6772824,-73.9610081,40.6699775,-73.95654815
76,0,94,1.0,40.78305409836274,-73.98196660848882,40.6699775,-73.95654815
77,0,95,1.0,40.73623368912108,-73.98744944369031,40.6699775,-73.95654815
78,0,96,1.0,40.76224682040074,-73.97244997158334,40.6699775,-73.95654815
79,0,98,1.0,40.70920233333333,-73.90997866666666,40.6699775,-73.95654815
80,0,99,1.0,40.722240138137344,-73.98456640157333,40.6699775,-73.95654815
81,0,100,1.0,40.8001421185766,-73.96853644805206,40.6699775,-73.95654815
82,0,102,1.0,40.799672475,-73.9498183875,40.6699775,-73.95654815
83,0,103,1.0,40.70338540666667,-73.94764611833334,40.6699775,-73.95654815
84,0,104,1.0,40.7279320924396,-74.00014794988016,40.6699775,-73.95654815
85,0,106,1.0,40.718740427767806,-74.00839946232736,40.6699775,-73.95654815
86,0,107,1.2,40.72687185592593,-74.00984879527867,40.6699775,-73.95654815
87,0,110,1.8352941176470587,40.67891318,-73.9677094,40.6699775,-73.95654815
88,0,112,1.9793814432989691,40.6863084771803,-73.97663931133644,40.6699775,-73.95654815
89,0,113,1.45,40.68835302142857,-73.99543307142858,40.6699775,-73.95654815
90,0,114,1.1666666666666667,40.6788923,-74.008712234,40.6699775,-73.95654815
91,0,115,1.25,40.692561978,-73.977717158,40.6699775,-73.95654815
92,0,116,1.0,40.688628,-73.910956,40.6699775,-73.95654815
93,0,117,1.1333333333333333,40.6930204425,-73.939140385,40.6699775,-73.95654815
94,0,119,1.1428571428571428,40.74294967608043,-73.97453284495212,40.6699775,-73.95654815
